Entry,fasta_header,BL11,BL12,BL21,BL22,CF11,CF12,CF21,CF22,POOL1,POOL2,POOL3,POOL4,S111,S112,S121,S122,S711,S712,S721,S722,Entry_name,Status,Protein_names,Gene_names,Organism,Length,Gene_ontology_biological_process,Gene_ontology_cellular_component,Gene_ontology_GO,Gene_ontology_molecular_function,Gene_ontology_IDs,EC_number,Intramembrane,Subcellular_location_CC,Topological_domain,Transmembrane,expressed,BL_mean,BL_std,CF_mean,CF_std,S1_mean,S1_std,S7_mean,S7_std,CF_BL_fc,CF_BL_p_val,S1_BL_fc,S1_BL_p_val,S7_BL_fc,S7_BL_p_val
A0A140NF13,tr|A0A140NF13|A0A140NF13_ECOBD,3195903.08816721,3086169.73246504,3109900.43349783,3237584.48750683,3032913.6421310003,2652763.04439444,3011603.12824995,2859159.94128121,2864507.08680198,2902052.15551995,2886119.10014151,2880440.14218041,2509128.22617319,2742783.11464362,2709515.63046069,2716242.63089916,2443089.5588876,2371421.01969036,2538028.2327326,2320086.77174121,A0A140NF13_ECOBD,unreviewed,S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284),ECBD_3301,Escherichia coli (strain B / BL21-DE3),369.0,ethanol oxidation [GO:0006069],,S-(hydroxymethyl)glutathione dehydrogenase activity [GO:0051903]; zinc ion binding [GO:0008270]; ethanol oxidation [GO:0006069],S-(hydroxymethyl)glutathione dehydrogenase activity [GO:0051903]; zinc ion binding [GO:0008270],GO:0006069; GO:0008270; GO:0051903,1.1.1.284,,,,,not_exp,3157389.4354092274,61729.24594488967,2889109.93901415,152020.51128043552,2669417.4005441647,93375.0738501564,2418156.3957629423,81842.48049498902,0.9150312301085197,0.02987624658641189,0.8454507925463376,0.0002799927808505281,0.7658720741394786,1.610102614301845e-05
A0A140NF15,tr|A0A140NF15|A0A140NF15_ECOBD,12427260.4722707,11268499.6150349,19224864.9313154,20227552.6934307,16870047.068871498,16210379.482433701,17667445.1075582,18165895.0012926,11314162.455367401,11076260.0053069,11226913.582669001,11163508.878005302,4404275.949327299,5776683.89937429,4850137.30034013,4940567.81225452,5219443.56282809,5562216.20228983,5573537.99553722,3400420.64072121,A0A140NF15_ECOBD,unreviewed,Isocitrate lyase,ECBD_4022,Escherichia coli (strain B / BL21-DE3),434.0,carboxylic acid metabolic process [GO:0019752],,isocitrate lyase activity [GO:0004451]; metal ion binding [GO:0046872]; carboxylic acid metabolic process [GO:0019752],isocitrate lyase activity [GO:0004451]; metal ion binding [GO:0046872],GO:0004451; GO:0019752; GO:0046872,,,,,,not_exp,15787044.428012924,3976245.682937736,17228441.665039,747736.5970731014,4992916.2403240595,495962.5286203877,4938904.600344088,899570.9953782161,1.0913025388380122,0.5598692313705327,0.3162666870984733,0.003446602776515722,0.3128454235284454,0.0036574237969388473
A0A140NF19,tr|A0A140NF19|A0A140NF19_ECOBD,78027.0030171875,96185.9261057529,98399.9215689642,92425.850303676,98275.9727120833,96271.16328467519,103547.129093561,96816.72588748179,91510.6320224521,86504.4776890447,90511.7870889786,87503.3226225182,71189.9062178109,87958.9596738679,69384.63762712281,86568.5509038774,60532.3628194241,87391.9450511438,77795.3734998405,50625.255903672696,A0A140NF19_ECOBD,unreviewed,Ribokinase (RK) (EC 2.7.1.15),rbsK ECBD_4278,Escherichia coli (strain B / BL21-DE3),309.0,D-ribose catabolic process [GO:0019303],cytoplasm [GO:0005737],cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribokinase activity [GO:0004747]; D-ribose catabolic process [GO:0019303],ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribokinase activity [GO:0004747],GO:0004747; GO:0005524; GO:0005737; GO:0019303; GO:0046872,2.7.1.15,,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01987}.,,,not_exp,91259.67524889515,7932.758720428713,98727.74774445032,2877.3837515113546,78775.51360566975,8526.387029480135,69086.23431852028,14360.750262108639,1.0818332135763937,0.176198002808594,0.8632017743962273,0.1127358127247557,0.7570291492940271,0.057770335260701855
A0A140NF20,tr|A0A140NF20|A0A140NF20_ECOBD,459143.00443001103,346369.280050015,372588.467304945,494998.424266581,243984.52120245103,246213.908459949,237486.554362728,221558.107181509,250861.647875051,245126.28871300802,249044.524356425,246943.412231635,111775.63833986099,107201.958313207,130467.982578073,103305.908150559,140848.820232055,141933.560891283,127123.896606072,132123.59153385,A0A140NF20_ECOBD,unreviewed,"Transcriptional regulator, IclR family",ECBD_3311,Escherichia coli (strain B / BL21-DE3),281.0,"regulation of transcription, DNA-templated [GO:0006355]",,"DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",DNA binding [GO:0003677],GO:0003677; GO:0006355,,,,,,not_exp,418274.794012888,60857.147173387675,237310.77280165927,9643.418942009837,113187.87184542499,10417.305286021123,135507.46731581498,6155.477292004391,0.56735614050496,0.0022501258505929355,0.2706064851757178,0.00013965377678584886,0.32396756690923073,0.00020248407975467686
A0A140NF24,tr|A0A140NF24|A0A140NF24_ECOBD,75038056.3425985,110459689.507699,101867050.447578,114665166.12492299,57956177.13192261,73451542.3963442,78141651.6587414,76604004.6634908,73681694.93175021,72295359.27239642,73545200.6259761,72431853.5781705,36519747.5433769,64926943.721047305,62169521.3111709,64941575.774186,46092427.5214892,72410716.153236,53595305.8955976,50943173.00256,A0A140NF24_ECOBD,unreviewed,Histone family protein DNA-binding protein,ECBD_4032,Escherichia coli (strain B / BL21-DE3),90.0,chromosome condensation [GO:0030261],,DNA binding [GO:0003677]; chromosome condensation [GO:0030261],DNA binding [GO:0003677],GO:0003677; GO:0030261,,,,,,not_exp,100507490.60569963,15411250.14184972,71538343.96262476,8021847.900105438,57139447.087445274,11958176.824318456,55760405.6432207,9982434.926830344,0.7117712673105772,0.027766285267450327,0.5685093393845512,0.008452155464674935,0.5547885566258344,0.005555425683817895
A0A140NF29,tr|A0A140NF29|A0A140NF29_ECOBD,144421.73561712302,95515.91544575962,81939.8835365371,130499.54081941901,42632.667479537595,41491.7334498772,52141.4260031987,46330.6199098494,63167.883548584105,54653.810075974005,58371.96754206019,59449.7260824979,25858.0722892011,21492.1638644284,45111.1364678942,16783.9633316378,34885.6540775715,21865.251045188503,23552.4004976071,37220.5625499965,A0A140NF29_ECOBD,unreviewed,PsiF repeat protein,ECBD_3280,Escherichia coli (strain B / BL21-DE3),106.0,,,,,,,,,,,not_exp,113094.26885470969,25317.72056800692,45649.111710615725,4153.231515981432,27311.333988290375,10766.071843434212,29380.9670425909,6749.426123674002,0.4036377101412661,0.0038785277501376127,0.24149175961672104,0.0016629124287962285,0.2597918297728785,0.0014680150408859396
A0A140NF30,tr|A0A140NF30|A0A140NF30_ECOBD,414599.37819883705,333144.965546387,305778.304498329,295724.492150552,317321.0036402,306454.051137085,322374.837454445,304967.826072892,306241.204659526,329766.21378411603,316134.334294005,319873.08414963604,318341.71929283603,277019.48081235,289512.912541402,304727.837293462,284939.888621518,285326.893959311,268471.441450362,259971.30970003,A0A140NF30_ECOBD,unreviewed,N5-carboxyaminoimidazole ribonucleotide mutase (N5-CAIR mutase) (EC 5.4.99.18) (5-(carboxyamino)imidazole ribonucleotide mutase),purE ECBD_3135,Escherichia coli (strain B / BL21-DE3),169.0,'de novo' IMP biosynthetic process [GO:0006189],,5-(carboxyamino)imidazole ribonucleotide mutase activity [GO:0034023]; lyase activity [GO:0016829]; 'de novo' IMP biosynthetic process [GO:0006189],5-(carboxyamino)imidazole ribonucleotide mutase activity [GO:0034023]; lyase activity [GO:0016829],GO:0006189; GO:0016829; GO:0034023,5.4.99.18,,,,,not_exp,337311.7850985263,46676.00498629607,312779.4295761555,7309.74194174457,297400.4874850125,15571.002828387218,274677.38343280525,10880.18161298086,0.9272709801253903,0.4030983623312512,0.8816783184677168,0.20964714663749562,0.8143130349050034,0.06423399614810389
A0A140NF32,tr|A0A140NF32|A0A140NF32_ECOBD,54553798.9736276,54172372.167072795,49487025.6575529,48853001.5485576,56399923.020150706,57516603.2374459,55308461.10386751,55534260.3963559,58808510.2867754,59101680.209819205,58854535.20169721,59055655.2948974,65185212.5029797,65607344.592136905,66444124.040171206,69224237.76681021,62287598.9678665,62486861.606612094,63060901.8219375,65797114.5902615,A0A140NF32_ECOBD,unreviewed,50S ribosomal protein L11,rplK ECBD_4050,Escherichia coli (strain B / BL21-DE3),142.0,translation [GO:0006412],ribosome [GO:0005840],ribosome [GO:0005840]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412],large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735],GO:0003735; GO:0005840; GO:0006412; GO:0070180,,,,,,not_exp,51766549.58670273,2609680.6771747735,56189811.939455,867618.7146013326,66615229.72552451,1572973.443349583,63408119.2466694,1408202.7576235826,1.0854463430162338,0.03175278830113633,1.2868392863223777,0.00015095076326142705,1.2248859495738351,0.0004954963019142599
A0A140NF33,tr|A0A140NF33|A0A140NF33_ECOBD,840172.8842409359,838747.881819255,793652.487435264,792136.237912998,760624.11181115,859016.690642052,785270.6272737641,820978.2250406729,750613.626593521,809630.595404148,783158.4311450941,777085.790852575,708790.902016735,841107.2320751391,705264.7741399809,939265.4806521629,780952.123030328,772648.726550145,779991.763621679,668246.667968554,A0A140NF33_ECOBD,unreviewed,HTH-type transcriptional repressor NsrR,nsrR ECBD_3856,Escherichia coli (strain B / BL21-DE3),141.0,"negative regulation of transcription, DNA-templated [GO:0045892]",,"2 iron, 2 sulfur cluster binding [GO:0051537]; DNA-binding transcription factor activity [GO:0003700]; double-stranded DNA binding [GO:0003690]; iron ion binding [GO:0005506]; negative regulation of transcription, DNA-templated [GO:0045892]","2 iron, 2 sulfur cluster binding [GO:0051537]; DNA-binding transcription factor activity [GO:0003700]; double-stranded DNA binding [GO:0003690]; iron ion binding [GO:0005506]",GO:0003690; GO:0003700; GO:0005506; GO:0045892; GO:0051537,,,,,,not_exp,816177.3728521132,23294.629606681225,806472.4136919098,37158.115317414515,798607.0972210044,97942.30507194022,750459.8202926764,47574.3265296633,0.9881092523720797,0.7147199454093887,0.9784724788807734,0.7726378033376802,0.9194812858756568,0.07522793054046743
A0A140NF36,tr|A0A140NF36|A0A140NF36_ECOBD,701802.671738078,699200.9420440911,724377.489335788,645811.060013582,603461.575990243,606199.125511541,560112.253305976,677947.9756999579,511945.089394409,514986.610440103,492598.094347505,534333.605487006,305154.51926568197,340134.377386514,273920.794846637,367770.722788409,299571.841387178,321002.731488346,352862.62027852103,244024.95277441898,A0A140NF36_ECOBD,unreviewed,LUD_dom domain-containing protein,ECBD_3349,Escherichia coli (strain B / BL21-DE3),231.0,,,,,,,,,,,not_exp,692798.0407828847,28840.58969542868,611930.2326269294,42272.94972958861,321745.1035718105,35422.221162580005,304365.536482116,39663.36139713728,0.8832736188679575,0.03386677491416727,0.46441399171427783,8.045170807640665e-06,0.43932794056139773,9.32355207190654e-06
A0A140NF40,tr|A0A140NF40|A0A140NF40_ECOBD,305175.20387946896,279714.81646968,264662.098673438,295498.53945314896,312783.633976245,286033.746475825,290533.275012466,311094.177677622,289129.83530235,282370.64767019,290615.434379136,280885.048593404,253859.02289451,271791.15987346,265123.40500184,310759.99272795604,261841.162554028,263894.934072172,276603.889956355,217997.439978515,A0A140NF40_ECOBD,unreviewed,Uncharacterized protein,ECBD_3866,Escherichia coli (strain B / BL21-DE3),153.0,tRNA threonylcarbamoyladenosine modification [GO:0002949],,tRNA threonylcarbamoyladenosine modification [GO:0002949],,GO:0002949,,,,,,not_exp,286262.6646189339,15430.848079301826,300111.2082855395,11949.139365884179,275383.3951244415,21406.621693461533,255084.3566402675,22146.164467339415,1.0483770514923434,0.26507051884904625,0.9619954998009445,0.5020001706167976,0.8910849655501871,0.09233821299873339
A0A140NF41,tr|A0A140NF41|A0A140NF41_ECOBD,29299954.2034047,30130983.9458604,29351330.3715958,30517766.7077533,24715576.105652303,25045559.399529602,24076453.1091332,24023916.9725279,23424001.7482716,24376258.399694297,23858791.6017743,23941468.5461917,18106215.0994625,20612174.3072841,21129030.954687197,20743405.851030998,19218602.832102,20089065.7968052,20149194.482437,19198896.8337815,A0A140NF41_ECOBD,unreviewed,ATP synthase gamma chain (ATP synthase F1 sector gamma subunit) (F-ATPase gamma subunit),atpG ECBD_4299,Escherichia coli (strain B / BL21-DE3),287.0,plasma membrane ATP synthesis coupled proton transport [GO:0042777],"plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]","plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; plasma membrane ATP synthesis coupled proton transport [GO:0042777]","ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]",GO:0005524; GO:0005886; GO:0042777; GO:0045261; GO:0046933,,,SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_00815}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_00815}.,,,not_exp,29825008.80715355,518070.43236908235,24465376.396710753,431671.1589666152,20147706.553116202,1193866.919369337,19663939.986281425,455739.562522389,0.8202973737544283,9.138240057905984e-06,0.6755306153768431,1.3471304517688741e-05,0.6593104502810747,2.392870211639713e-07
A0A140NF42,tr|A0A140NF42|A0A140NF42_ECOBD,774694.028752428,1241944.60168904,1200147.15899118,973477.3983492671,863749.634021038,1138946.71970475,1145897.95457146,1120431.75177972,1018798.13532326,896755.624716667,987671.027498284,927882.73254164,549725.814361357,997048.124721785,959345.449052433,845681.160132763,862618.7372027991,817743.318060868,941723.4221818509,1046375.48190809,A0A140NF42_ECOBD,unreviewed,Protein translocase subunit SecE,secE ECBD_4052,Escherichia coli (strain B / BL21-DE3),127.0,intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952],integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; P-P-bond-hydrolysis-driven protein transmembrane transporter activity [GO:0015450]; intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952],P-P-bond-hydrolysis-driven protein transmembrane transporter activity [GO:0015450],GO:0005886; GO:0006605; GO:0009306; GO:0015450; GO:0016021; GO:0043952; GO:0065002,,,,,TRANSMEM 16 36 Helical. {ECO:0000256|HAMAP-Rule:MF_00422}.; TRANSMEM 43 61 Helical. {ECO:0000256|HAMAP-Rule:MF_00422}.; TRANSMEM 95 119 Helical. {ECO:0000256|HAMAP-Rule:MF_00422}.,not_exp,1047565.7969454787,187758.0121197295,1067256.515019242,117862.86298156562,837950.1370670844,175486.48122050078,917115.2398384019,86830.89953385745,1.0187966408708438,0.8827759566551647,0.799902153650303,0.20745249923511966,0.8754726839235797,0.3166280571392596
A0A140NF44,tr|A0A140NF44|A0A140NF44_ECOBD,474037.44204427203,506990.73441255797,492027.460146601,503637.127304519,494718.292946337,508298.018497521,484607.800249764,457376.369859569,410814.950779387,419613.87501099706,416097.721827295,414331.10396308795,266932.355760695,319599.93313419697,295151.877120435,330756.534188902,323196.461838888,366666.655392874,392133.69943716604,315138.45372741803,A0A140NF44_ECOBD,unreviewed,HTH-type transcriptional repressor FabR,fabR ECBD_4061,Escherichia coli (strain B / BL21-DE3),234.0,fatty acid biosynthetic process [GO:0006633]; negative regulation of fatty acid biosynthetic process [GO:0045717],cytoplasm [GO:0005737],cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; fatty acid biosynthetic process [GO:0006633]; negative regulation of fatty acid biosynthetic process [GO:0045717],DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700],GO:0003677; GO:0003700; GO:0005737; GO:0006633; GO:0045717,,,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01190}.,,,not_exp,494173.19097698753,12883.206670042686,486250.1203882978,18669.563750528,303110.17505105725,24537.738331893062,349283.81759908656,31562.364565215597,0.9839670165574427,0.567345765211979,0.6133683101096683,2.0896826439573803e-05,0.7068044644602177,0.00032184646757992924
A0A140NF49,tr|A0A140NF49|A0A140NF49_ECOBD,132552.886438227,152864.480567608,152124.898890611,130809.010612524,118967.07910024801,164692.929702658,138166.555375755,145083.143785716,153329.885772434,154397.235156187,156903.927274592,150823.193654028,137432.60042047699,159325.72065846302,121757.07381917699,163591.496606067,115038.43622615801,123192.39868360801,169134.561131264,119929.187993552,A0A140NF49_ECOBD,unreviewed,Uncharacterized protein,ECBD_3300,Escherichia coli (strain B / BL21-DE3),91.0,"regulation of transcription, DNA-templated [GO:0006355]",,"DNA binding [GO:0003677]; metal ion binding [GO:0046872]; regulation of transcription, DNA-templated [GO:0006355]",DNA binding [GO:0003677]; metal ion binding [GO:0046872],GO:0003677; GO:0006355; GO:0046872,,,,,,not_exp,142087.8191272425,10428.397106845145,141727.42699109425,16350.752221028137,145526.722876046,16935.609114588016,131823.6460086455,21736.054245125448,0.9974635958355762,0.9753666620176578,1.0242026640279693,0.7746754980510234,0.9277617660567707,0.4886863620076257
A0A140NF50,tr|A0A140NF50|A0A140NF50_ECOBD,308653.764218537,482215.50309466396,559075.235295739,579945.476567519,220135.235332005,322435.11465164804,290885.74512697104,333475.292226179,311969.266261087,316654.335660985,307092.574087795,321531.027834277,171827.169384054,268991.74670169,177698.59603070302,224822.83128245102,171211.562050257,261540.883724713,200209.13292356898,159369.510744551,A0A140NF50_ECOBD,unreviewed,Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1),ECBD_3876,Escherichia coli (strain B / BL21-DE3),244.0,tricarboxylic acid cycle [GO:0006099],,"2 iron, 2 sulfur cluster binding [GO:0051537]; 3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; succinate dehydrogenase (ubiquinone) activity [GO:0008177]; tricarboxylic acid cycle [GO:0006099]","2 iron, 2 sulfur cluster binding [GO:0051537]; 3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; succinate dehydrogenase (ubiquinone) activity [GO:0008177]",GO:0006099; GO:0008177; GO:0009055; GO:0046872; GO:0051537; GO:0051538; GO:0051539,1.3.5.1,,,,,not_exp,482472.4947941147,106749.68287048498,291732.8468342008,44192.74983116091,210835.08584972454,39362.09702321557,198082.77236077248,39535.5279326053,0.6046621309649824,0.02882171179733508,0.4369888193101953,0.0061110198097971144,0.4105576473230878,0.004944319074262463
