ProtGroup,Counter,Accession,Identical,Similar,OtherLoci,Filter,Coverage,SeqLength,MW,Description,CountsTot,UniqueTot,UniqFrac,Total_TMT1,Total_TMT2,Unique_TMT1,Unique_TMT2,Corrected_TMT1,Corrected_TMT2,PSMs_Used_TMT1,TotInt_126C_TMT1,TotInt_127N_TMT1,TotInt_127C_TMT1,TotInt_128N_TMT1,TotInt_128C_TMT1,TotInt_129N_TMT1,TotInt_129C_TMT1,TotInt_130N_TMT1,TotInt_130C_TMT1,TotInt_131N_TMT1,PSMs_Used_TMT2,TotInt_126C_TMT2,TotInt_127N_TMT2,TotInt_127C_TMT2,TotInt_128N_TMT2,TotInt_128C_TMT2,TotInt_129N_TMT2,TotInt_129C_TMT2,TotInt_130N_TMT2,TotInt_130C_TMT2,TotInt_131N_TMT2
1680,1,tr|A0A140NEE1|A0A140NEE1_ECOBD, , , , ,36.4,228,25331,tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=trmJ PE=4 SV=1,18,18,1,10,8,10,8,10,8,10,407869.5759,415663.7158,574576.7681,279371.5432,359660.7754,435161.321,469714.9277,564228.6372,303559.7009,319319.3738,8,429339.917,386896.1064,757944.0107,615212.999,615632.2041,574395.957,435258.4556,682976.7822,616614.9648,615880.9307
1681,1,tr|A0A140NEE6|A0A140NEE6_ECOBD, , , , ,13,154,17450,Anaerobic ribonucleoside-triphosphate reductase-activating protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3797 PE=3 SV=1,3,3,1,2,1,2,1,2,1,2,43740.63086,59593.49805,66047.99414,26627.23144,36781.76367,55718.91016,59125.41016,96081.92578,32186.31543,30666.07813,1,14425.125,9964.720703,41572.1875,30517.57227,31991.04883,20183.16406,10952.37012,52333.34766,32045.2793,30129.69336
1682,1,tr|A0A140NEF0|A0A140NEF0_ECOBD, , , , ,26.8,97,10414,Bor family protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3098 PE=4 SV=1,10,10,1,4,6,4,6,4,6,4,441870.7578,912449.9258,563600.0117,345266.6914,500080.3867,508215.002,740458.8281,731194.9551,341865.5059,305617.8555,6,1006371.611,1002551.306,846395.5205,1643484.496,1199334.713,1169829.914,894170.6133,743817.1201,1390681.982,1536363.682
1683,1,tr|A0A140NEF1|A0A140NEF1_ECOBD, , , , ,10.3,1259,136724,Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3809 PE=4 SV=1,20,20,1,10,10,10,10,10,10,10,497740.2832,545523.4302,554846.4355,431793.0288,436659.1433,534109.9868,617409.2219,549668.0486,416171.876,434230.0564,10,838614.2798,923810.9395,1100101.583,1108245.402,1097420.675,1104527.224,934398.1406,1169417.961,1105249.068,1120331.905
1684,1,tr|A0A140NEF5|A0A140NEF5_ECOBD, , , , ,42.4,288,31043,Bifunctional protein FolD OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=folD PE=3 SV=1,30,30,1,11,19,11,19,11,19,11,1460110.465,1532789.44,1838627.271,1229909.992,1356564.354,1649886.23,1936126.594,1816983.04,1304741.891,1257834.988,19,2856749.776,2734798.12,3610632.88,3394848.773,3461706.323,3672099.229,3290899.274,3922668.993,3712732.329,3638945.308
1685,1,tr|A0A140NEF6|A0A140NEF6_ECOBD, , , , ,56.2,176,19731,Inorganic pyrophosphatase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ppa PE=3 SV=1,113,113,1,52,61,52,61,52,61,52,25572515.36,21704415.16,27326558.17,26756282.88,23078134.87,26911594.03,28067363.76,28325067.3,26913980.12,27189220.56,61,39396896.47,36554947.05,56467984.37,46991828.35,51358748.09,48831064.54,51615957.08,63549474.44,46307523.07,53242396.23
1686,1,tr|A0A140NEF7|A0A140NEF7_ECOBD, , , , ,68.6,407,44297,Phosphopentomutase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=deoB PE=3 SV=1,121,121,1,64,57,64,57,64,57,64,31331778.58,23894783.53,34518841.18,29996602.25,32050293.61,33697745.69,28289837.55,38112453.63,33879668.67,26963347.55,57,33709751.71,35231156.93,38306303.97,27687395.94,37207784.58,40153867.63,39644880.41,40986094.1,30070435.65,38930841.23
1687,1,tr|A0A140NEF8|A0A140NEF8_ECOBD, , , , ,53,268,29617,Enterobacter ribonuclease OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3041 PE=3 SV=1,20,20,1,8,12,8,12,8,12,8,859441.0879,824128.6367,994006.1602,754456.1445,789428.9316,947552.2227,885244.4727,1178195.754,834891.5742,744450.2617,12,1351345.887,1588050.316,1752671.446,1558449.821,1868709.932,1968572.852,1672572.914,2009153.324,1637088.055,1920038.076
1688,1,tr|A0A140NEF9|A0A140NEF9_ECOBD, , , , ,35.1,316,36359,Pantothenate kinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=coaA PE=3 SV=1,26,26,1,13,13,13,13,13,13,13,1206023.037,1296371.614,1500296.827,1325949.534,1078135.549,1345914.771,1530648.664,1407632.437,1307022.035,1199392.774,13,1568730.56,1469871.359,2478748.531,2187041.118,2205838.47,2079754.865,2056062.364,2557457.366,2414327.148,2295835.629
1689,1,tr|A0A140NEG9|A0A140NEG9_ECOBD, , , , ,54.3,258,27159,Acetylglutamate kinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=argB PE=1 SV=1,29,29,1,17,12,17,12,17,12,17,4616469.09,6964093.466,7009963.071,2233646.909,3099396.392,4839765.638,5380785.605,9216013.742,2089944.158,2854537.079,12,1085114.88,1441799.965,4348166.229,2293383.585,2649997.869,2726565.226,1546987.732,3234860.421,2166574.218,2607224.134
1690,1,tr|A0A140NEH6|A0A140NEH6_ECOBD, , , , ,17.9,318,34267,Periplasmic binding protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3063 PE=4 SV=1,7,7,1,2,5,2,5,2,5,2,80023.91992,79064.00977,86933.19336,70806.78906,79524.93945,81090.61914,85232.66992,93401.55664,81431.23438,77731.67383,5,252579.1323,185693.2051,360745.5918,278986.8472,322894.3335,384772.1621,239557.1641,350471.4609,289182.6538,356677.9761
1691,1,tr|A0A140NEI9|A0A140NEI9_ECOBD, , , , ,62.6,430,45955,Tol-Pal system protein TolB OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=tolB PE=3 SV=1,88,88,1,43,45,43,45,43,45,43,10979921.27,13571783.34,13545275.51,8275327.516,8784412.545,11833609.18,13710466.84,15066257.23,8233900.355,7695438.834,45,9607811.816,9784723.95,16274865.07,16191084.89,14096923.86,12943172.19,10879688.49,16461098.53,16237476.27,15020765.48
1692,1,tr|A0A140NEJ3|A0A140NEJ3_ECOBD, , , , ,65,217,23885,"6,7-dihydropteridine reductase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3084 PE=4 SV=1",80,80,1,39,41,39,41,39,41,39,18357757.36,18965882,20624424.07,13545684,16074086.57,19364665.76,20605321.38,26160298.21,14841050.34,14114411.06,41,16244121.61,15327537.23,22679381.82,19512280.84,20775290.34,21082252.61,17485567.87,25418621.81,21279718.84,21751604.18
1693,1,tr|A0A140NEJ4|A0A140NEJ4_ECOBD, , , , ,39,105,12141,Met repressor OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=metJ PE=3 SV=1,17,17,1,8,9,8,9,8,9,8,1540071.535,1527334.39,1814310.354,1226075.756,1330951.244,1574667.807,1877690.359,2133510.875,1246553.771,1133060.285,9,3311711.867,3707067.563,4380970.875,3753534.609,4436353.508,4207062.977,4184563.102,4681492.461,3893719.914,4001765.992
1694,1,tr|A0A140NEJ5|A0A140NEJ5_ECOBD, , , , ,9.2,283,32018,"3,4-dihydroxyphenylacetate 2,3-dioxygenase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3668 PE=4 SV=1",7,7,1,3,4,3,4,3,4,3,130462.8628,101952.4697,240109.1338,88684.92676,98874.30371,145929.4043,100036.7131,254744.3779,90046.83057,100565.9873,4,212821.8911,240782.5967,594910.2656,241469.6826,354835.6934,335039.4751,228779.27,555537.5645,246038.9297,359665.5576
1695,1,tr|A0A140NEJ9|A0A140NEJ9_ECOBD, , , , ,32.8,271,29269,"Transcriptional regulator, IclR family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3151 PE=4 SV=1",30,30,1,16,14,16,14,16,14,16,1934422.625,2053584.4,2364263.555,1392937.086,1471111.176,2052408.505,2458595.268,2556812.89,1425212.474,1375341.032,14,1267299.615,1143845.259,2207758.884,2081361.898,1938084.899,1699057.955,1526611.247,2556354.353,2258891.419,2067844.56
1696,1,tr|A0A140NEK1|A0A140NEK1_ECOBD, , , , ,82.9,432,47344,Adenylosuccinate synthetase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=purA PE=3 SV=1,232,232,1,113,119,113,119,113,119,113,62474484.47,56526287.36,72624872.27,57191078.46,57710069.72,65547725.85,69355289.18,70100289.08,62266776.69,50219931.59,119,68465420.26,63348730.86,93641672.25,76520520.68,85691740.36,81853036.8,86910550.89,94554782,84657737.76,88173865.3
1697,1,tr|A0A140NEK3|A0A140NEK3_ECOBD, , , , ,59,161,17360,Regulator of ribonuclease activity A OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rraA PE=3 SV=1,18,18,1,11,7,11,7,11,7,11,1890164.352,2215015.978,2993561.134,1472590.349,1477596.106,2065198.715,1990508.041,2509056.116,1496860.388,1366456.214,7,1038363.195,1034581.879,2123316.844,1659838.211,1622484.75,1485722.586,1173249.664,1708173.445,1633137.852,1802711.266
1698,1,tr|A0A140NEK4|A0A140NEK4_ECOBD, , , , ,68.3,334,37649,Modulator of FtsH protease HflC OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3859 PE=3 SV=1,115,115,1,62,53,62,53,62,53,62,13085005.26,14890039.32,12981783.26,13231617.24,11384449.14,13993380.46,16130282.05,12712631.55,12968367.26,10787708.36,53,13467670.01,15395773.25,16383559.18,19285421.6,17277539.08,17221552.45,17627566.72,16959272.19,19594379.21,18263678.26
1699,1,tr|A0A140NEK5|A0A140NEK5_ECOBD, , , , ,32.4,318,35692,Cobalamin synthesis protein P47K OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3678 PE=4 SV=1,23,23,1,12,11,12,11,12,11,12,2701350.992,2130623.567,3572278.307,2236747.849,2189889.17,2793008.011,3014810.475,3172394.609,2409113.632,2507407.634,11,1288967.776,986947.8994,2466772.596,1675480.656,1874780.682,1453132.334,1460002.505,2738250.877,1937961.158,1899547.964
1700,1,tr|A0A140NEK7|A0A140NEK7_ECOBD, , , , ,56.9,434,48448,Inosine kinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3179 PE=4 SV=1,64,64,1,33,31,33,31,33,31,33,3945618.108,4161146.529,4223824.628,3435831.32,3643095.3,4112116.916,4247497.893,4803605.412,3684919.654,3164231.281,31,2645737.308,2843970.894,3290687.485,3186214.227,3300058.38,3528778.163,3106114.753,3458076.104,3268145.754,3462090.351
1701,1,tr|A0A140NEL3|A0A140NEL3_ECOBD, , , , ,55.2,181,20815,Oligoribonuclease OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=orn PE=3 SV=1,46,46,1,22,24,22,24,22,24,22,3566307.254,3383253.451,4028987.529,2831115.915,3249490.934,3727455.011,3850632.304,4878408.747,3051424.281,2944744.724,24,3010079.252,3366126.495,4533290.673,3441112.105,4035943.339,4189460.49,3643519.937,4437325.039,3813258.968,4151229.205
1702,1,tr|A0A140NEL5|A0A140NEL5_ECOBD, , , , ,91,255,26972,Triosephosphate isomerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=tpiA PE=3 SV=1,148,148,1,76,72,76,72,76,72,76,34709007.39,31775516.04,47936379.02,27424232.49,28444471.93,36674478.09,39985508.38,46143942.21,29573111.99,25136412.77,72,32938219.94,35032785.14,60145126.65,42448142.86,47508711.27,42572518.31,40248214.36,57718681.59,49068098.84,49574921.89
1703,1,tr|A0A140NEL6|A0A140NEL6_ECOBD, , , , ,15.6,218,23946,Allophanate hydrolase subunit 1 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2950 PE=4 SV=1,11,11,1,6,5,6,5,6,5,6,130175.4648,170882.8359,156509.1729,180679.8911,123018.3633,144835.4746,201319.9512,140988.4316,118999.5142,122271.7549,5,41807.19727,42370.65772,98140.47559,83949.48438,85944.76074,63291.68848,59985.9209,87991.05859,109810.1201,84659.77734
1704,1,tr|A0A140NEM2|A0A140NEM2_ECOBD, , , , ,13.5,377,41491,Beta-lactamase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3879 PE=3 SV=1,9,9,1,4,5,4,5,4,5,4,266471.4873,257924.248,311123.9912,251984.0273,235996.1997,295172.5029,307872.8535,347446.0117,273488.1992,223517.1924,5,227906.6436,250022.1719,321331.7676,298305.5488,325839.9531,313427.6709,296562.0117,366926.5986,332729.3066,330572.9175
1705,1,tr|A0A140NEM3|A0A140NEM3_ECOBD, , , , ,13.7,131,15015,Fumarate reductase subunit C OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=frdC PE=3 SV=1,4,4,1,2,2,2,2,2,2,2,237028.0469,251091.6875,408026.0938,131271.8008,125288.4102,239934.0469,239580.4297,385069.7031,137108.3047,120196.7227,2,132615.3613,136208.5332,492006.2344,255081.5938,291266.9531,192948.123,181199.416,421739.9258,297614.1406,294876.5742
1706,1,tr|A0A140NEM4|A0A140NEM4_ECOBD, , , , ,59.2,206,23079,Superoxide dismutase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_4115 PE=3 SV=1,128,128,1,63,65,63,65,63,65,63,76216758.11,57059297.67,103710248.9,69838470.85,74497269.44,82113936.49,72260770.26,90956109.08,78766848.75,74403789.01,65,80965597,70965420.83,111223248.7,72098374.4,94638210.8,105295649.2,95594719.55,105725221.7,79001569.69,95408017.15
1707,1,tr|A0A140NEM8|A0A140NEM8_ECOBD, , , , ,17.8,320,35870,Ferrochelatase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=hemH PE=3 SV=1,7,7,1,3,4,3,4,3,4,3,97136.50195,120969.333,136369.3809,65082.12939,83109.18652,111836.7441,122627.6787,146303.3906,73810.74512,68070.37305,4,204300.1094,215162.3516,283011.2246,300962.6016,299509.0781,288663.4922,252928.6367,328275.4219,284508.043,314656.6836
1708,1,tr|A0A140NEN1|A0A140NEN1_ECOBD, , , , ,57.1,70,7389,S4 RNA-binding domain-containing protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3130 PE=4 SV=1,12,12,1,8,4,8,4,8,4,8,2441919.33,2045044.681,3019217.016,2356001.846,2096630.053,2536429.496,2374327.398,2765752.184,2411757.422,2311851.357,4,1443629.205,1345348.859,2192994.164,1885612.338,2168445.986,1880093.676,1994088.494,2340298.051,2013198.131,2150420.695
1709,1,tr|A0A140NEN2|A0A140NEN2_ECOBD, , , , ,69.2,117,11974,Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3887 PE=4 SV=1,18,18,1,8,10,8,10,8,10,8,2516041.336,4082569.59,2991673.065,1938825.073,2302557.606,2917417.313,3888000.639,2996583.756,1997725.442,1818819.801,10,1385963.369,1624138.275,2288156.244,2578297.692,2174862.494,2226368.826,1472009.022,1897946.01,2786987.177,2232680.323
1710,1,tr|A0A140NEN4|A0A140NEN4_ECOBD, , , , ,8.9,257,29308,Regulatory protein GntR HTH OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3710 PE=4 SV=1,7,7,1,3,4,3,4,3,4,3,127177.3652,146401.4727,167374.2695,96208.30664,112611.3965,138131.9922,148397.7969,165927.2813,88447.69336,96381.92969,4,148471.5879,105547.6094,257994.2012,230238.8594,221637.8906,187236.8555,151306.4609,269859.3516,233746.7637,210222.8848
1711,1,tr|A0A140NEN6|A0A140NEN6_ECOBD, , , , ,72.2,97,10387,10 kDa chaperonin OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=groS PE=3 SV=1,100,100,1,51,49,51,49,51,49,51,83500462.78,87122764.91,79294405.44,78096862.6,67161245.19,85950441.67,98463894.87,102403391.4,77463176.67,64013638.51,49,66216954.14,89507231.56,84722485.05,94984518.3,94021627.25,91377863.63,93410190.37,106634367.1,102523799.6,97565297.93
1712,1,tr|A0A140NEN8|A0A140NEN8_ECOBD, , , , ,58.6,181,20315,Negative modulator of initiation of replication OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=seqA PE=3 SV=1,40,40,1,19,21,19,21,19,21,19,4564264.938,4702407.694,5494904.976,3695548.061,3328354.368,4837821.514,5035101.67,6867610.055,3690253.843,3556308.852,21,15228589.33,6272171.152,10157330.03,7719781.796,10567961.11,18536170.4,7314116.406,10746904.12,8471171.574,11429551.87
1713,1,tr|A0A140NEP3|A0A140NEP3_ECOBD, , , , ,17.2,1120,127214,MscS Mechanosensitive ion channel OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3191 PE=4 SV=1,25,25,1,15,10,15,10,15,10,15,884880.2529,1113236.213,841423.2471,882312.104,861717.8535,858780.3037,1294856.267,841101.7354,824452.1719,807252.0967,10,1292836.227,1305644.369,2039524.723,1672259.619,1814326.191,1714124.975,1577648.973,2143044.318,1747964.443,1840193.268
1714,1,tr|A0A140NEP7|A0A140NEP7_ECOBD, , , , ,31.6,266,29774,Glucosamine-6-phosphate deaminase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=nagB PE=3 SV=1,20,20,1,10,10,10,10,10,10,10,1184914.46,1000670.99,2098341.381,768371.1807,876049.8535,1249399.271,1162522.978,1916739.727,843628.519,719892.8945,10,767247.5811,742506.8496,2047303.505,1001046.241,1317398.415,1024303.522,969836.6934,1818063.26,1228617.019,1351720.041
1715,1,tr|A0A140NEQ0|A0A140NEQ0_ECOBD, , , , ,79,424,46355,ATP-dependent Clp protease ATP-binding subunit ClpX OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=clpX PE=3 SV=1,132,132,1,61,71,61,71,61,71,61,15479087.77,19714748.24,20493392.01,10504511.81,12242041.22,16292181.76,18191802.25,22441561.68,10740280.26,10299438.54,71,12177927.25,11997215.2,22979369.07,21051214.17,18543057.36,16868915.99,12669025.28,22594777.16,19907251.69,19056475.55
1716,1,tr|A0A140NEQ7|A0A140NEQ7_ECOBD, , , , ,23,512,57018,Apolipoprotein N-acyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=lnt PE=3 SV=1,26,26,1,11,15,11,15,11,15,11,1142237.729,1381834.79,897620.1418,1158383.572,1051113.851,1264341.083,1230171.319,1060054.351,1229175.252,957033.2813,15,1745084.049,3100316.64,1882844.734,2253605.819,2299423.358,2887909.771,2075534.076,1690727.514,2173226.152,2371370.74
1717,1,tr|A0A140NEQ9|A0A140NEQ9_ECOBD, , , , ,43.7,222,25000,"Two component transcriptional regulator, winged helix family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3918 PE=4 SV=1",29,29,1,19,10,19,10,19,10,19,3228304.597,5010842.781,4640512.243,2045532.424,2426567.148,3505105.729,4840378.923,4190662.82,2015694.03,2394404.567,10,1767930.264,1127620.496,4527946.051,4414275.098,3250756.012,2547134.082,1866547.924,4196270.016,4454587.234,3324495.691
1718,1,tr|A0A140NER0|A0A140NER0_ECOBD, , , , ,4.9,804,89274,Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3160 PE=4 SV=1,5,5,1,4,1,4,1,4,1,4,39473.65137,47206.91406,44219.60303,35380.41431,34880.79248,42297.78516,45042.93457,46329.23145,36776.70996,36166.01514,1,8867.086914,8486.348633,8242.030273,11732.03125,6901.573242,6827.555176,8490.983398,7418.699219,14764.76856,16762.17578
1719,1,tr|A0A140NER5|A0A140NER5_ECOBD, , , , ,16.4,500,54845,"Metabolite/H+ symporter, major facilitator superfamily (MFS) OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3920 PE=4 SV=1",38,38,1,20,18,20,18,20,18,20,4793936.379,4051142.687,3783094.014,4721445.572,6082887.574,5147335.087,4581505.665,4312930.675,5086225.77,5468160.224,18,4786938.754,2972039.861,3080612.342,3523227.426,3973487.848,4881693.352,4308087.016,3946686.004,3329692.969,4137169.754
1720,1,tr|A0A140NER9|A0A140NER9_ECOBD, , , , ,53.9,928,103117,DNA polymerase I OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=polA PE=3 SV=1,112,112,1,53,59,53,59,53,59,53,8360212.98,8850095.155,11500170.55,5778041.567,7453992.399,9009449.234,9017381.719,13371453.94,5968944.045,6255899.998,59,6950498.108,6585821.073,12509694.09,9627174.406,9948972.367,9320860.79,7070329.369,13108588.83,9658219.64,10311219.97
1721,1,tr|A0A140NES2|A0A140NES2_ECOBD, , , , ,40.3,231,25510,7-cyano-7-deazaguanine synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=queC PE=3 SV=1,20,20,1,9,11,9,11,9,11,9,575290.8152,527057.3018,799817.5042,427865.7034,467552.7876,624666.7651,668634.3579,785040.6685,489249.0072,485779.398,11,352330.5043,295207.5627,665833.252,428723.9905,478934.0363,440650.681,426612.9587,666986.2109,523029.4285,544507.2134
1722,1,tr|A0A140NES8|A0A140NES8_ECOBD, , , , ,16.9,633,70856,"Peptidoglycan D,D-transpeptidase MrdA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=mrdA PE=3 SV=1",13,13,1,7,6,7,6,7,6,7,291742.4766,320125.8325,282504.9521,289014.7617,311633.5303,324942.6611,372461.5645,298935.8242,284971.2734,321552.5869,6,518020.5742,487692.5449,640681.2422,621465.7637,644738.8535,665641.5586,568655.25,657605.1055,631371.8438,632065.0723
1723,1,tr|A0A140NET1|A0A140NET1_ECOBD, , , , ,24.8,149,16073,Ribose 5-phosphate isomerase B OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3940 PE=4 SV=1,3,3,1,2,1,2,1,2,1,2,77508.11133,77950.15625,95120.5625,55693.03711,64151.71094,78563.40039,95713.67969,86496.6875,61057.45508,55349.29883,1,18342.58594,21791.39453,21981.2793,20921.43945,24166.28516,21626.61328,25138.70117,18688.82813,18205.00586,20002.41211
1724,1,tr|A0A140NET2|A0A140NET2_ECOBD, , , , ,80.3,432,48192,Trigger factor OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=tig PE=3 SV=1,458,458,1,217,241,217,241,217,241,217,181392938.6,192158563.5,203633920.2,152073612,168174413.4,191989098.7,188087322,221706095.9,164354078.1,145813462.3,241,194767750.8,213555507.6,248909138,225555641.1,237652095.7,248990482.6,217404820.6,245203920.4,221296039.5,240099388.1
1725,1,tr|A0A140NET7|A0A140NET7_ECOBD, , , , ,35.1,171,18421,Sec-independent protein translocase protein TatB OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=tatB PE=3 SV=1,13,13,1,8,5,8,5,8,5,8,655749.8145,699850.0762,507275.0508,678422.6719,707474.1934,700788.3437,816412.2129,759058.1738,556006.5332,645861.0039,5,536419.8027,751523.4727,632861.6729,518917.959,610646.7109,765667.4258,554138.9805,572418.6006,484029.6475,629331.5957
1726,1,tr|A0A140NET9|A0A140NET9_ECOBD, , , , ,2.8,457,50215,Amino acid permease-associated region OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3259 PE=4 SV=1,4,4,1,3,1,3,1,3,1,3,88183.8042,77770.07715,74967.32324,96493.35449,104437.333,94155.94238,84985.43066,85240.17529,99523.61719,80677.82129,1,101083.6875,106609.5625,109456.1484,127790.5,118977.4688,141549.4688,124761.2656,109436.6563,116752.9531,133139.6406
1727,1,tr|A0A140NEV1|A0A140NEV1_ECOBD, , , , ,69.8,503,54879,Probable cytosol aminopeptidase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=pepA PE=3 SV=1,84,84,1,43,41,43,41,43,41,43,15222423.22,16301769.75,20732128.72,11403563.03,12416612.02,15931934.98,17403204.96,22002751.82,12280197.98,10345096.32,41,9753200.131,10220946.47,17008036.06,12875642.64,14152020.03,13115954.35,11309074.48,16473327.67,14240050.5,14210288.4
1728,1,tr|A0A140NEV3|A0A140NEV3_ECOBD, , , , ,45.3,620,67632,1-deoxy-D-xylulose-5-phosphate synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=dxs PE=3 SV=1,67,67,1,31,36,31,36,31,36,31,5017124.983,5764351.094,6287090.913,3668241.318,4017798.927,5343564.147,6409399.137,6401810.792,3886148.076,3424863.959,36,4297000.263,4177875.711,7833169.435,7240125.578,6421332.086,5816937.507,5321980.257,7850132.895,7543716.582,6915749.573
1729,1,tr|A0A140NEV5|A0A140NEV5_ECOBD, , , , ,61.6,531,57401,"Alkyl hydroperoxide reductase, F subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3046 PE=4 SV=1",141,141,1,68,73,68,73,68,73,68,27846651.19,28517518.75,27242634.26,24374219.2,27315941.95,29078793.23,32275245.09,28505651.74,25591075,23428947.27,73,25284315.39,24299528.35,25335609.96,27391253.93,27780400.83,31036284.02,26421149.63,25916493.34,29738310.44,28955267.44
